CELLNAME	LAT	LONG	LAC	CELLID	AZIMUTH	TECH	NODE
UTS0410V	31.8002985886567	34.76072291991	10141	4105	70	3G	
UTS0410W	31.8002985886567	34.76072291991	10141	4106	160	3G	
UTS0410X	31.8002985886567	34.76072291991	10141	4107	320	3G	
UTS0411I	31.7590360730993	34.7851833874386	10141	4118	80	3G	
UTS0411J	31.7590360730993	34.7851833874386	10141	4119	220	3G	
UTS0411K	31.7590360730993	34.7851833874386	10141	4110	350	3G	
UTS0411R	31.7590360730993	34.7851833874386	10141	4111	80	3G	
UTS0411S	31.7590360730993	34.7851833874386	10141	4112	220	3G	
UTS0411T	31.7590360730993	34.7851833874386	10141	4113	350	3G	
UTS0411V	31.7590360730993	34.7851833874386	10141	4115	80	3G	
UTS0411W	31.7590360730993	34.7851833874386	10141	4116	220	3G	
UTS0411X	31.7590360730993	34.7851833874386	10141	4117	350	3G	
UTS0412I	31.7278691651948	34.7530415136411	10141	4128	35	3G	
UTS0412J	31.7278691651948	34.7530415136411	10141	4129	190	3G	
UTS0412K	31.7278691651948	34.7530415136411	10141	4120	295	3G	
UTS0412R	31.7278691651948	34.7530415136411	10141	4121	35	3G	
UTS0412S	31.7278691651948	34.7530415136411	10141	4122	190	3G	
UTS0412T	31.7278691651948	34.7530415136411	10141	4123	295	3G	
UTS0412V	31.7278691651948	34.7530415136411	10141	4125	35	3G	
UTS0412W	31.7278691651948	34.7530415136411	10141	4126	190	3G	
UTS0412X	31.7278691651948	34.7530415136411	10141	4127	295	3G	
UTS0413I	31.6782589798387	34.7562011034765	10021	4138	90	3G	
UTS0413J	31.6782589798387	34.7562011034765	10021	4139	210	3G	
UTS0413K	31.6782589798387	34.7562011034765	10021	4130	310	3G	
UTS0413R	31.6782589798387	34.7562011034765	10021	4131	90	3G	
UTS0413S	31.6782589798387	34.7562011034765	10021	4132	210	3G	
UTS0413T	31.6782589798387	34.7562011034765	10021	4133	310	3G	
UTS0413V	31.6782589798387	34.7562011034765	10021	4135	90	3G	
UTS0413W	31.6782589798387	34.7562011034765	10021	4136	210	3G	
UTS0413X	31.6782589798387	34.7562011034765	10021	4137	310	3G	
UTS0414I	31.6254263151028	34.7535282777836	10022	4148	40	3G	
UTS0414J	31.6254263151028	34.7535282777836	10022	4149	160	3G	
UTS0414K	31.6254263151028	34.7535282777836	10022	4140	290	3G	
UTS0414R	31.6254263151028	34.7535282777836	10022	4141	40	3G	
UTS0414S	31.6254263151028	34.7535282777836	10022	4142	160	3G	
UTS0414T	31.6254263151028	34.7535282777836	10022	4143	290	3G	
UTS0414V	31.6254263151028	34.7535282777836	10022	4145	40	3G	
UTS0414W	31.6254263151028	34.7535282777836	10022	4146	160	3G	
UTS0414X	31.6254263151028	34.7535282777836	10022	4147	290	3G	
UTS0415I	31.4447612715187	34.763561968908	10162	4158	10	3G	
UTS0415J	31.4447612715187	34.763561968908	10162	4159	140	3G	
UTS0415K	31.4447612715187	34.763561968908	10162	4150	250	3G	
UTS0415R	31.4447612715187	34.763561968908	10162	4151	10	3G	
UTS0415S	31.4447612715187	34.763561968908	10162	4152	140	3G	
UTS0415T	31.4447612715187	34.763561968908	10162	4153	250	3G	
UTS0415V	31.4447612715187	34.763561968908	10162	4155	10	3G	
UTS0415W	31.4447612715187	34.763561968908	10162	4156	140	3G	
UTS0415X	31.4447612715187	34.763561968908	10162	4157	250	3G	
UTS0416I	31.3745092212213	34.803117722228	10162	4168	100	3G	
UTS0416J	31.3745092212213	34.803117722228	10162	4169	200	3G	
UTS0416K	31.3745092212213	34.803117722228	10162	4160	310	3G	
UTS0416R	31.3745092212213	34.803117722228	10162	4161	100	3G	
UTS0416S	31.3745092212213	34.803117722228	10162	4162	200	3G	
UTS0416T	31.3745092212213	34.803117722228	10162	4163	310	3G	
UTS0416V	31.3745092212213	34.803117722228	10162	4165	100	3G	
UTS0416W	31.3745092212213	34.803117722228	10162	4166	200	3G	
UTS0416X	31.3745092212213	34.803117722228	10162	4167	310	3G	
UTS0417I	31.3120644681637	34.789904692609	10161	4178	120	3G	
UTS0417J	31.3120644681637	34.789904692609	10161	4179	190	3G	
UTS0417K	31.3120644681637	34.789904692609	10161	4170	355	3G	
UTS0417R	31.3120644681637	34.789904692609	10161	4171	120	3G	
UTS0417S	31.3120644681637	34.789904692609	10161	4172	190	3G	
UTS0417T	31.3120644681637	34.789904692609	10161	4173	355	3G	
UTS0417V	31.3120644681637	34.789904692609	10161	4175	120	3G	
UTS0417W	31.3120644681637	34.789904692609	10161	4176	190	3G	
UTS0417X	31.3120644681637	34.789904692609	10161	4177	355	3G	
UTS0418I	31.8608219486386	34.7425907883548	10111	4188	30	3G	
UTS0418J	31.8608219486386	34.7425907883548	10111	4189	230	3G	
UTS0418K	31.8608219486386	34.7425907883548	10111	4180	310	3G	
UTS0418R	31.8608219486386	34.7425907883548	10111	4181	30	3G	
UTS0418S	31.8608219486386	34.7425907883548	10111	4182	230	3G	
UTS0418T	31.8608219486386	34.7425907883548	10111	4183	310	3G	
UTS0418V	31.8608219486386	34.7425907883548	10111	4185	30	3G	
UTS0418W	31.8608219486386	34.7425907883548	10111	4186	230	3G	
UTS0418X	31.8608219486386	34.7425907883548	10111	4187	310	3G	
UTS0419I	31.8173304468585	34.7798508413063	10141	4198	100	3G	
UTS0419J	31.8173304468585	34.7798508413063	10141	4199	220	3G	
UTS0419K	31.8173304468585	34.7798508413063	10141	4190	340	3G	
UTS0419R	31.8173304468585	34.7798508413063	10141	4191	100	3G	
UTS0419S	31.8173304468585	34.7798508413063	10141	4192	220	3G	
UTS0419T	31.8173304468585	34.7798508413063	10141	4193	340	3G	
UTS0419V	31.8173304468585	34.7798508413063	10141	4195	100	3G	
UTS0419W	31.8173304468585	34.7798508413063	10141	4196	220	3G	
UTS0419X	31.8173304468585	34.7798508413063	10141	4197	340	3G	
UTS0420I	31.5393425156154	34.7654224274801	10022	4208	50	3G	
UTS0420J	31.5393425156154	34.7654224274801	10022	4209	160	3G	
UTS0420K	31.5393425156154	34.7654224274801	10022	4200	350	3G	
UTS0420R	31.5393425156154	34.7654224274801	10022	4201	50	3G	
UTS0420S	31.5393425156154	34.7654224274801	10022	4202	160	3G	
UTS0420T	31.5393425156154	34.7654224274801	10022	4203	350	3G	
UTS0420V	31.5393425156154	34.7654224274801	10022	4205	50	3G	
UTS0420W	31.5393425156154	34.7654224274801	10022	4206	160	3G	
UTS0420X	31.5393425156154	34.7654224274801	10022	4207	350	3G	
UTS0421I	31.4041095944885	34.7374123823699	10162	4218	35	3G	
UTS0421J	31.4041095944885	34.7374123823699	10162	4219	110	3G	
UTS0421K	31.4041095944885	34.7374123823699	10162	4210	210	3G	
UTS0421R	31.4041095944885	34.7374123823699	10162	4211	35	3G	
UTS0421S	31.4041095944885	34.7374123823699	10162	4212	110	3G	
UTS0421T	31.4041095944885	34.7374123823699	10162	4213	210	3G	
UTS0421V	31.4041095944885	34.7374123823699	10162	4215	35	3G	
UTS0421W	31.4041095944885	34.7374123823699	10162	4216	110	3G	
UTS0421X	31.4041095944885	34.7374123823699	10162	4217	210	3G	
UTS0422I	31.6918027627985	34.682498408665	10141	4228	60	3G	
UTS0422J	31.6918027627985	34.682498408665	10141	4229	180	3G	
UTS0422K	31.6918027627985	34.682498408665	10141	4220	270	3G	
UTS0422L	31.6918027627985	34.682498408665	10141	57840	340	3G	
UTS0422R	31.6918027627985	34.682498408665	10141	4221	60	3G	
UTS0422S	31.6918027627985	34.682498408665	10141	4222	180	3G	
UTS0422T	31.6918027627985	34.682498408665	10141	4223	270	3G	
UTS0422U	31.6918027627985	34.682498408665	10141	57838	340	3G	
UTS0422V	31.6918027627985	34.682498408665	10141	4225	60	3G	
UTS0422W	31.6918027627985	34.682498408665	10141	4226	180	3G	
UTS0422X	31.6918027627985	34.682498408665	10141	4227	270	3G	
UTS0422Y	31.6918027627985	34.682498408665	10141	57839	340	3G	
UTS0873I	31.918579851612	34.8541789807854	10082	8738	50	3G	
UTS0873J	31.918579851612	34.8541789807854	10082	8739	200	3G	
UTS0873K	31.918579851612	34.8541789807854	10082	8730	310	3G	
UTS0873R	31.918579851612	34.8541789807854	10082	8731	50	3G	
UTS0873S	31.918579851612	34.8541789807854	10082	8732	200	3G	
UTS0873T	31.918579851612	34.8541789807854	10082	8733	310	3G	
UTS0873V	31.918579851612	34.8541789807854	10082	8735	50	3G	
UTS0873W	31.918579851612	34.8541789807854	10082	8736	200	3G	
UTS0873X	31.918579851612	34.8541789807854	10082	8737	310	3G	
UWE0002I	32.1297252541954	34.7900466013182	10191	28	45	3G	
UWE0002J	32.1297252541954	34.7900466013182	10191	29	140	3G	
UWE0002K	32.1297252541954	34.7900466013182	10191	20	235	3G	
UWE0002R	32.1297252541954	34.7900466013182	10191	21	45	3G	
UWE0002S	32.1297252541954	34.7900466013182	10191	22	140	3G	
UWE0002T	32.1297252541954	34.7900466013182	10191	23	235	3G	
UWE0002V	32.1297252541954	34.7900466013182	10191	25	45	3G	
UWE0002W	32.1297252541954	34.7900466013182	10191	26	140	3G	
UWE0002X	32.1297252541954	34.7900466013182	10191	27	235	3G	
UWE0008I	32.0776746265607	34.7719223811301	10171	88	0	3G	
UWE0008J	32.0776746265607	34.7719223811301	10171	89	120	3G	
UWE0008K	32.0776746265607	34.7719223811301	10171	80	0	3G	
UWE0008R	32.0776746265607	34.7719223811301	10171	81	0	3G	
UWE0008S	32.0776746265607	34.7719223811301	10171	82	120	3G	
UWE0008T	32.0776746265607	34.7719223811301	10171	83	1	3G	
UWE0008V	32.0776746265607	34.7719223811301	10171	85	0	3G	
UWE0008W	32.0776746265607	34.7719223811301	10171	86	120	3G	
UWE0008X	32.0776746265607	34.7719223811301	10171	87	1	3G	
UWE0009I	32.0912883148014	34.783289020238	10191	98	50	3G	
UWE0009J	32.0912883148014	34.783289020238	10191	99	130	3G	
UWE0009K	32.0912883148014	34.783289020238	10191	90	210	3G	
UWE0009L	32.0912883148014	34.783289020238	10191	57699	320	3G	
UWE0009R	32.0912883148014	34.783289020238	10191	91	50	3G	
UWE0009S	32.0912883148014	34.783289020238	10191	92	130	3G	
UWE0009T	32.0912883148014	34.783289020238	10191	93	210	3G	
UWE0009U	32.0912883148014	34.783289020238	10191	57697	320	3G	
UWE0009V	32.0912883148014	34.783289020238	10191	95	50	3G	
UWE0009W	32.0912883148014	34.783289020238	10191	96	130	3G	
UWE0009X	32.0912883148014	34.783289020238	10191	97	210	3G	
UWE0009Y	32.0912883148014	34.783289020238	10191	57698	320	3G	
UWE0013I	32.0842361433572	34.7819156469233	10191	138	170	3G	
UWE0013J	32.0842361433572	34.7819156469233	10191	139	270	3G	
UWE0013R	32.0842361433572	34.7819156469233	10191	131	170	3G	
UWE0013S	32.0842361433572	34.7819156469233	10191	132	270	3G	
UWE0013V	32.0842361433572	34.7819156469233	10191	135	170	3G	
UWE0013W	32.0842361433572	34.7819156469233	10191	136	270	3G	
UWE0015I	32.0521116353379	34.7719801556282	10171	158	50	3G	
UWE0015J	32.0521116353379	34.7719801556282	10171	159	220	3G	
UWE0015K	32.0521116353379	34.7719801556282	10171	150	310	3G	
UWE0015R	32.0521116353379	34.7719801556282	10171	151	50	3G	
UWE0015S	32.0521116353379	34.7719801556282	10171	152	220	3G	
UWE0015T	32.0521116353379	34.7719801556282	10171	153	310	3G	
UWE0015V	32.0521116353379	34.7719801556282	10171	155	50	3G	
UWE0015W	32.0521116353379	34.7719801556282	10171	156	220	3G	
UWE0015X	32.0521116353379	34.7719801556282	10171	157	310	3G	
UWE0016I	32.096929932644	34.7752821649611	10191	168	0	3G	
UWE0016J	32.096929932644	34.7752821649611	10191	169	280	3G	
UWE0016R	32.096929932644	34.7752821649611	10191	161	0	3G	
UWE0016S	32.096929932644	34.7752821649611	10191	162	280	3G	
UWE0016V	32.096929932644	34.7752821649611	10191	165	0	3G	
UWE0016W	32.096929932644	34.7752821649611	10191	166	280	3G	
UWE0020I	32.0751385627602	34.7824446267712	10171	208	70	3G	
UWE0020J	32.0751385627602	34.7824446267712	10171	209	210	3G	
UWE0020K	32.0751385627602	34.7824446267712	10171	200	320	3G	
UWE0020R	32.0751385627602	34.7824446267712	10171	201	70	3G	
UWE0020S	32.0751385627602	34.7824446267712	10171	202	210	3G	
UWE0020T	32.0751385627602	34.7824446267712	10171	203	320	3G	
UWE0020V	32.0751385627602	34.7824446267712	10171	205	70	3G	
UWE0020W	32.0751385627602	34.7824446267712	10171	206	210	3G	
UWE0020X	32.0751385627602	34.7824446267712	10171	207	320	3G	
UWE0021I	32.0578176830328	34.7767398071367	10171	218	40	3G	
UWE0021J	32.0578176830328	34.7767398071367	10171	219	120	3G	
UWE0021K	32.0578176830328	34.7767398071367	10171	210	200	3G	
UWE0021L	32.0578176830328	34.7767398071367	10171	57723	290	3G	
UWE0021R	32.0578176830328	34.7767398071367	10171	211	40	3G	
UWE0021S	32.0578176830328	34.7767398071367	10171	212	120	3G	
UWE0021T	32.0578176830328	34.7767398071367	10171	213	200	3G	
UWE0021U	32.0578176830328	34.7767398071367	10171	57721	290	3G	
UWE0021V	32.0578176830328	34.7767398071367	10171	215	40	3G	
UWE0021W	32.0578176830328	34.7767398071367	10171	216	120	3G	
UWE0021X	32.0578176830328	34.7767398071367	10171	217	200	3G	
UWE0021Y	32.0578176830328	34.7767398071367	10171	57722	290	3G	
UWE0023I	31.9871960209783	34.7670954099859	10052	238	80	3G	
UWE0023J	31.9871960209783	34.7670954099859	10052	239	225	3G	
UWE0023K	31.9871960209783	34.7670954099859	10052	230	320	3G	
UWE0023R	31.9871960209783	34.7670954099859	10052	231	80	3G	
UWE0023S	31.9871960209783	34.7670954099859	10052	232	225	3G	
UWE0023T	31.9871960209783	34.7670954099859	10052	233	320	3G	
UWE0023V	31.9871960209783	34.7670954099859	10052	235	80	3G	
UWE0023W	31.9871960209783	34.7670954099859	10052	236	225	3G	
UWE0023X	31.9871960209783	34.7670954099859	10052	237	320	3G	
UWE0035I	32.0924836575181	34.7771774981163	10191	358	80	3G	
UWE0035J	32.0924836575181	34.7771774981163	10191	359	200	3G	
UWE0035R	32.0924836575181	34.7771774981163	10191	351	80	3G	
UWE0035S	32.0924836575181	34.7771774981163	10191	352	200	3G	
UWE0035V	32.0924836575181	34.7771774981163	10191	355	80	3G	
UWE0035W	32.0924836575181	34.7771774981163	10191	356	200	3G	
UWE0132I	32.055344047204	34.7822279719298	10171	1328	60	3G	
UWE0132J	32.055344047204	34.7822279719298	10171	1329	150	3G	
UWE0132K	32.055344047204	34.7822279719298	10171	1320	330	3G	
UWE0132R	32.055344047204	34.7822279719298	10171	1321	60	3G	
UWE0132S	32.055344047204	34.7822279719298	10171	1322	150	3G	
UWE0132T	32.055344047204	34.7822279719298	10171	1323	330	3G	
UWE0132V	32.055344047204	34.7822279719298	10171	1325	60	3G	
UWE0132W	32.055344047204	34.7822279719298	10171	1326	150	3G	
UWE0132X	32.055344047204	34.7822279719298	10171	1327	330	3G	
UWE0135I	32.0487839959743	34.7943686519802	10171	1358	50	3G	
UWE0135J	32.0487839959743	34.7943686519802	10171	1359	150	3G	
UWE0135R	32.0487839959743	34.7943686519802	10171	1351	50	3G	
UWE0135S	32.0487839959743	34.7943686519802	10171	1352	150	3G	
UWE0135V	32.0487839959743	34.7943686519802	10171	1355	50	3G	
UWE0135W	32.0487839959743	34.7943686519802	10171	1356	150	3G	
UWE0136I	32.0791259680224	34.7809869721997	10171	1368	65	3G	
UWE0136J	32.0791259680224	34.7809869721997	10171	1369	130	3G	
UWE0136K	32.0791259680224	34.7809869721997	10171	1360	230	3G	
UWE0136L	32.0791259680224	34.7809869721997	10171	58212	320	3G	
UWE0136R	32.0791259680224	34.7809869721997	10171	1361	65	3G	
UWE0136S	32.0791259680224	34.7809869721997	10171	1362	130	3G	
UWE0136T	32.0791259680224	34.7809869721997	10171	1363	230	3G	
UWE0136U	32.0791259680224	34.7809869721997	10171	58210	320	3G	
UWE0136V	32.0791259680224	34.7809869721997	10171	1365	65	3G	
UWE0136W	32.0791259680224	34.7809869721997	10171	1366	130	3G	
UWE0136X	32.0791259680224	34.7809869721997	10171	1367	230	3G	
UWE0136Y	32.0791259680224	34.7809869721997	10171	58211	320	3G	
UWE0165I	32.0614185406869	34.7746698777418	10171	1658	110	3G	
UWE0165J	32.0614185406869	34.7746698777418	10171	1659	230	3G	
UWE0165K	32.0614185406869	34.7746698777418	10171	1650	350	3G	
UWE0165R	32.0614185406869	34.7746698777418	10171	1651	110	3G	
UWE0165S	32.0614185406869	34.7746698777418	10171	1652	230	3G	
UWE0165T	32.0614185406869	34.7746698777418	10171	1653	350	3G	
UWE0165V	32.0614185406869	34.7746698777418	10171	1655	110	3G	
UWE0165W	32.0614185406869	34.7746698777418	10171	1656	230	3G	
UWE0165X	32.0614185406869	34.7746698777418	10171	1657	350	3G	
UWE0216J	32.0962034083255	34.8362246021597	10192	2169	250	3G	
UWE0216K	32.0962034083255	34.8362246021597	10192	2160	330	3G	
UWE0216R	32.0962034083255	34.8362246021597	10192	2161	50	3G	
UWE0216S	32.0962034083255	34.8362246021597	10192	2162	250	3G	
UWE0216T	32.0962034083255	34.8362246021597	10192	2163	330	3G	
UWE0216V	32.0962034083255	34.8362246021597	10192	2165	50	3G	
UWE0216W	32.0962034083255	34.8362246021597	10192	2166	250	3G	
UWE0216X	32.0962034083255	34.8362246021597	10192	2167	330	3G	
UWE0219I	32.0753424942988	34.8053049164992	10193	2198	140	3G	
UWE0219J	32.0753424942988	34.8053049164992	10193	2199	240	3G	
UWE0219R	32.0753424942988	34.8053049164992	10193	2191	140	3G	
UWE0219S	32.0753424942988	34.8053049164992	10193	2192	240	3G	
UWE0219V	32.0753424942988	34.8053049164992	10193	2195	140	3G	
UWE0219W	32.0753424942988	34.8053049164992	10193	2196	240	3G	
UWE0220I	32.0712581412082	34.818186093261	10193	2208	30	3G	
UWE0220J	32.0712581412082	34.818186093261	10193	2209	140	3G	
UWE0220K	32.0712581412082	34.818186093261	10193	2200	240	3G	
UWE0220R	32.0712581412082	34.818186093261	10193	2201	30	3G	
UWE0220S	32.0712581412082	34.818186093261	10193	2202	140	3G	
UWE0220T	32.0712581412082	34.818186093261	10193	2203	240	3G	
UWE0220V	32.0712581412082	34.818186093261	10193	2205	30	3G	
UWE0220W	32.0712581412082	34.818186093261	10193	2206	140	3G	
UWE0220X	32.0712581412082	34.818186093261	10193	2207	240	3G	
UWE0221I	32.0697374943023	34.8595658101179	10192	2218	50	3G	
UWE0221J	32.0697374943023	34.8595658101179	10192	2219	200	3G	
UWE0221K	32.0697374943023	34.8595658101179	10192	2210	310	3G	
UWE0221R	32.0697374943023	34.8595658101179	10192	2211	50	3G	
UWE0221S	32.0697374943023	34.8595658101179	10192	2212	200	3G	
UWE0221T	32.0697374943023	34.8595658101179	10192	2213	310	3G	
UWE0221V	32.0697374943023	34.8595658101179	10192	2215	50	3G	
UWE0221W	32.0697374943023	34.8595658101179	10192	2216	200	3G	
UWE0221X	32.0697374943023	34.8595658101179	10192	2217	310	3G	
UWE0225I	32.0772310181764	34.821261006122	10193	2258	90	3G	
UWE0225J	32.0772310181764	34.821261006122	10193	2259	260	3G	
UWE0225K	32.0772310181764	34.821261006122	10193	2250	340	3G	
UWE0225R	32.0772310181764	34.821261006122	10193	2251	90	3G	
UWE0225S	32.0772310181764	34.821261006122	10193	2252	260	3G	
UWE0225T	32.0772310181764	34.821261006122	10193	2253	340	3G	
UWE0225V	32.0772310181764	34.821261006122	10193	2255	90	3G	
UWE0225W	32.0772310181764	34.821261006122	10193	2256	260	3G	
UWE0225X	32.0772310181764	34.821261006122	10193	2257	340	3G	
UWE0234I	32.1076457414703	34.8965500060328	10041	2348	80	3G	
UWE0234J	32.1076457414703	34.8965500060328	10041	2349	170	3G	
UWE0234K	32.1076457414703	34.8965500060328	10041	2340	290	3G	
UWE0234R	32.1076457414703	34.8965500060328	10041	2341	80	3G	
UWE0234S	32.1076457414703	34.8965500060328	10041	2342	170	3G	
UWE0234T	32.1076457414703	34.8965500060328	10041	2343	290	3G	
UWE0234V	32.1076457414703	34.8965500060328	10041	2345	80	3G	
UWE0234W	32.1076457414703	34.8965500060328	10041	2346	170	3G	
UWE0234X	32.1076457414703	34.8965500060328	10041	2347	290	3G	
UWE0235I	32.1700057494465	34.9007289879116	10041	2358	60	3G	
UWE0235J	32.1700057494465	34.9007289879116	10041	2359	150	3G	
UWE0235K	32.1700057494465	34.9007289879116	10041	2350	220	3G	
UWE0235L	32.1700057494465	34.9007289879116	10041	57210	350	3G	
UWE0235R	32.1700057494465	34.9007289879116	10041	2351	60	3G	
UWE0235S	32.1700057494465	34.9007289879116	10041	2352	150	3G	
UWE0235T	32.1700057494465	34.9007289879116	10041	2353	220	3G	
UWE0235U	32.1700057494465	34.9007289879116	10041	57208	350	3G	
UWE0235V	32.1700057494465	34.9007289879116	10041	2355	60	3G	
UWE0235W	32.1700057494465	34.9007289879116	10041	2356	150	3G	
UWE0235X	32.1700057494465	34.9007289879116	10041	2357	220	3G	
UWE0235Y	32.1700057494465	34.9007289879116	10041	57209	350	3G	
UWE0237I	32.0679298104707	34.7824540954219	10171	2378	50	3G	
UWE0237J	32.0679298104707	34.7824540954219	10171	2379	150	3G	
UWE0237K	32.0679298104707	34.7824540954219	10171	2370	290	3G	
UWE0237R	32.0679298104707	34.7824540954219	10171	2371	50	3G	
UWE0237S	32.0679298104707	34.7824540954219	10171	2372	150	3G	
UWE0237T	32.0679298104707	34.7824540954219	10171	2373	290	3G	
UWE0237V	32.0679298104707	34.7824540954219	10171	2375	50	3G	
UWE0237W	32.0679298104707	34.7824540954219	10171	2376	150	3G	
UWE0237X	32.0679298104707	34.7824540954219	10171	2377	290	3G	
UWE0238I	32.0651533639417	34.7823366734653	10171	2388	80	3G	
UWE0238J	32.0651533639417	34.7823366734653	10171	2389	180	3G	
UWE0238K	32.0651533639417	34.7823366734653	10171	2380	270	3G	
UWE0238R	32.0651533639417	34.7823366734653	10171	2381	80	3G	
UWE0238S	32.0651533639417	34.7823366734653	10171	2382	180	3G	
